date,sentiment,post_count
2011-01-02,0.6030095,1
2011-01-03,0.46316877,1
2011-01-10,0.49585417,3
2011-01-11,0.58291554,1
2011-01-14,0.58195394,1
2011-01-18,0.52031416,5
2011-01-19,0.5529252,4
2011-01-20,0.5321525,5
2011-01-21,0.45257127,1
2011-01-24,0.5287969,3
2011-01-25,0.49705598,1
2011-01-26,0.60487086,3
2011-01-27,0.4160549,1
2011-01-31,0.5471734,2
2011-02-01,0.46372348,1
2011-02-03,0.49493518,5
2011-02-07,0.50220704,2
2011-02-08,0.54319024,2
2011-02-10,0.4752008,1
2011-02-11,0.4843262,3
2011-02-13,0.5772723,1
2011-02-14,0.45120227,2
2011-02-15,0.41065708,1
2011-02-17,0.5251083,1
2011-02-18,0.46518785,4
2011-02-21,0.50024873,1
2011-02-22,0.52556604,1
2011-02-24,0.5176338,2
2011-02-28,0.4709518,5
2011-03-01,0.37634963,1
2011-03-04,0.460014,1
2011-03-07,0.48002046,1
2011-03-10,0.48719954,1
2011-03-14,0.4513997,1
2011-03-17,0.41544154,1
2011-03-18,0.45515248,1
2011-03-24,0.47604936,2
2011-03-28,0.5001512,2
2011-03-29,0.57484347,2
2011-03-30,0.49146682,1
2011-04-02,0.47937715,1
2011-04-04,0.50787556,1
2011-04-07,0.448897,1
2011-04-08,0.5592364,1
2011-04-11,0.46664813,4
2011-04-12,0.5331469,1
2011-04-14,0.42734727,2
2011-04-15,0.6236308,1
2011-04-17,0.58496475,3
2011-04-18,0.48196173,5
2011-04-19,0.5169204,1
2011-04-25,0.53800565,1
2011-04-26,0.4682036,2
2011-04-27,0.46237516,1
2011-04-28,0.43902117,1
2011-04-29,0.40726474,1
2011-04-30,0.52583945,2
2011-05-03,0.4897886,2
2011-05-04,0.4261186,2
2011-05-05,0.55380577,1
2011-05-06,0.44499886,1
2011-05-08,0.51280516,1
2011-05-09,0.58805203,13
2011-05-10,0.39440107,2
2011-05-13,0.49467775,4
2011-05-14,0.5124902,2
2011-05-18,0.4511901,2
2011-05-19,0.5596165,3
2011-05-20,0.49165073,5
2011-05-21,0.4182416,1
2011-05-24,0.45354536,1
2011-05-25,0.50672585,1
2011-05-26,0.53690547,1
2011-05-27,0.44471246,1
2011-05-30,0.63736963,2
2011-06-01,0.5790061,1
2011-06-02,0.46760678,2
2011-06-03,0.56993896,1
2011-06-05,0.59834665,1
2011-06-06,0.52755785,4
2011-06-07,0.50289017,1
2011-06-08,0.49461648,3
2011-06-09,0.5751964,2
2011-06-13,0.5175705,4
2011-06-15,0.5998762,3
2011-06-17,0.5460355,2
2011-06-18,0.49095243,1
2011-06-19,0.5959662,1
2011-06-21,0.48429054,4
2011-06-22,0.5476133,1
2011-06-23,0.511875,2
2011-06-24,0.469878,1
2011-06-25,0.5042981,1
2011-06-27,0.5198248,2
2011-06-29,0.5999761,2
2011-06-30,0.551456,1
2011-07-01,0.404945,3
2011-07-02,0.46754748,1
2011-07-05,0.59469825,1
2011-07-06,0.60331917,1
2011-07-07,0.47883278,1
2011-07-08,0.631804,2
2011-07-10,0.50042224,1
2011-07-11,0.5184976,1
2011-07-12,0.444294,2
2011-07-13,0.61695814,1
2011-07-14,0.37997395,2
2011-07-15,0.5207148,3
2011-07-17,0.5652788,1
2011-07-18,0.46278977,2
2011-07-19,0.55472106,11
2011-07-20,0.38033572,1
2011-07-21,0.41782418,2
2011-07-22,0.45749685,3
2011-07-23,0.43306622,1
2011-07-24,0.44573152,1
2011-07-25,0.4867304,4
2011-07-27,0.45425949,3
2011-07-29,0.4444073,2
2011-07-31,0.48922607,2
2011-08-01,0.513564,1
2011-08-02,0.421663,1
2011-08-03,0.5666823,2
2011-08-05,0.51603293,2
2011-08-07,0.5063906,2
2011-08-08,0.5190192,4
2011-08-09,0.6523289,1
2011-08-10,0.5278576,3
2011-08-11,0.5686563,2
2011-08-14,0.64868987,3
2011-08-15,0.4734788,4
2011-08-16,0.5650733,1
2011-08-18,0.44133264,2
2011-08-21,0.47582594,1
2011-08-22,0.5596325,2
2011-08-23,0.42736945,1
2011-08-24,0.48945746,4
2011-08-25,0.49910614,4
2011-08-26,0.44644892,2
2011-08-27,0.4408158,1
2011-08-28,0.5254083,2
2011-08-29,0.49086857,2
2011-08-30,0.44228983,4
2011-09-02,0.5076407,1
2011-09-03,0.5579616,1
2011-09-04,0.53381944,6
2011-09-05,0.5010152,2
2011-09-06,0.6136628,8
2011-09-07,0.58814013,4
2011-09-08,0.5414193,3
2011-09-09,0.50783616,1
2011-09-10,0.55184877,1
2011-09-11,0.4783391,1
2011-09-12,0.48762226,2
2011-09-13,0.50658834,2
2011-09-14,0.4862626,3
2011-09-16,0.47959745,2
2011-09-18,0.46922126,1
2011-09-19,0.47396266,2
2011-09-21,0.524903,3
2011-09-22,0.35748148,1
2011-09-26,0.48370993,2
2011-09-27,0.49757814,1
2011-09-28,0.49331626,2
2011-09-30,0.47420287,1
2011-10-03,0.58177304,3
2011-10-04,0.46925497,3
2011-10-06,0.52380425,5
2011-10-07,0.5755402,4
2011-10-08,0.5100151,3
2011-10-10,0.47816843,7
2011-10-12,0.48451212,1
2011-10-13,0.42801934,1
2011-10-14,0.5590697,1
2011-10-16,0.5784374,5
2011-10-17,0.496775,6
2011-10-18,0.55913293,2
2011-10-19,0.4362862,6
2011-10-20,0.49556834,4
2011-10-21,0.4303447,2
2011-10-22,0.5057244,1
2011-10-23,0.47986248,2
2011-10-24,0.41268563,2
2011-10-25,0.402526,2
2011-10-26,0.4979481,4
2011-10-27,0.4954707,2
2011-10-28,0.4137122,2
2011-10-30,0.48157343,1
2011-10-31,0.5448749,4
2011-11-01,0.5139008,4
2011-11-02,0.55400115,2
2011-11-03,0.5944772,4
2011-11-04,0.3571102,1
2011-11-05,0.38265762,1
2011-11-06,0.47533217,6
2011-11-07,0.52709377,6
2011-11-09,0.60845894,3
2011-11-10,0.59600127,1
2011-11-12,0.48822936,1
2011-11-14,0.5509848,8
2011-11-15,0.5554816,3
2011-11-17,0.56962556,3
2011-11-18,0.5615888,2
2011-11-19,0.5138303,2
2011-11-20,0.46809977,2
2011-11-21,0.48814175,6
2011-11-22,0.515931,5
2011-11-23,0.384988,1
2011-11-24,0.59336627,1
2011-11-25,0.4462895,1
2011-11-26,0.6219004,1
2011-11-27,0.46569353,1
2011-11-28,0.5033795,1
2011-11-29,0.43980613,3
2011-12-02,0.5071378,3
2011-12-03,0.6155719,4
2011-12-05,0.5074682,8
2011-12-06,0.49939263,1
2011-12-08,0.5842273,1
2011-12-09,0.55614585,2
2011-12-10,0.6219597,2
2011-12-12,0.46523002,7
2011-12-13,0.48095798,1
2011-12-15,0.57836807,4
2011-12-16,0.529371,3
2011-12-18,0.59199506,1
2011-12-19,0.524737,1
2011-12-20,0.5162764,3
2011-12-21,0.55908054,2
2011-12-23,0.48245844,1
2011-12-28,0.48753396,2
2011-12-29,0.5037808,4
2011-12-30,0.57498634,2
